apartment_id,monthyearday,type,consumption
9,6202028,Washing_machine,40.0
9,6202029,Hydractiva_shower,12.5
9,6202029,Kitchen_optima_faucet,3.923076923076923
9,6202029,Optima_faucet,5.6875
9,620203,Dishwasher,15.0
9,620203,Kitchen_optima_faucet,4.684210526315789
9,620203,Optima_faucet,5.647058823529412
9,620203,Washing_machine,50.0
9,6202030,Dishwasher,15.0
9,6202030,Hydractiva_shower,40.0
9,6202030,Kitchen_optima_faucet,4.928571428571429
9,6202030,Optima_faucet,6.5
9,620204,Hydractiva_shower,16.0
9,620204,Kitchen_optima_faucet,5.375
9,620204,Optima_faucet,6.0625
9,620204,Washing_machine,40.0
9,620205,Dishwasher,15.0
9,620205,Hydractiva_shower,23.0
9,620205,Kitchen_optima_faucet,4.928571428571429
9,620205,Optima_faucet,7.285714285714286
9,620206,Kitchen_optima_faucet,6.3125
9,620206,Optima_faucet,6.666666666666667
9,620207,Dishwasher,15.0
9,620207,Kitchen_optima_faucet,4.7894736842105265
9,620207,Optima_faucet,5.25
9,620207,Washing_machine,50.0
9,620208,Dishwasher,15.0
9,620208,Hydractiva_shower,45.0
9,620208,Kitchen_optima_faucet,4.133333333333334
9,620208,Optima_faucet,6.409090909090909
9,620209,Dishwasher,15.0
9,620209,Kitchen_optima_faucet,4.166666666666667
9,620209,Optima_faucet,6.1
9,620209,Washing_machine,50.0
9,720201,Hydractiva_shower,41.666666666666664
9,720201,Kitchen_optima_faucet,4.5625
9,720201,Optima_faucet,5.642857142857143
9,720201,Washing_machine,50.0
9,7202010,Dishwasher,15.0
9,7202010,Kitchen_optima_faucet,6.166666666666667
9,7202010,Optima_faucet,7.266666666666667
9,7202010,Washing_machine,50.0
9,7202011,Dishwasher,15.0
9,7202011,Hydractiva_shower,41.0
9,7202011,Kitchen_optima_faucet,4.0
9,7202011,Optima_faucet,6.733333333333333
9,7202011,Washing_machine,40.0
9,7202012,Dishwasher,15.0
9,7202012,Hydractiva_shower,28.0
9,7202012,Kitchen_optima_faucet,3.8666666666666667
9,7202012,Optima_faucet,6.357142857142857
9,7202012,Washing_machine,50.0
9,7202013,Dishwasher,15.0
9,7202013,Kitchen_optima_faucet,4.928571428571429
9,7202013,Optima_faucet,5.9
9,7202013,Washing_machine,40.0
9,7202014,Dishwasher,15.0
9,7202014,Hydractiva_shower,26.5
9,7202014,Kitchen_optima_faucet,4.583333333333333
9,7202014,Optima_faucet,4.909090909090909
9,7202015,Hydractiva_shower,29.0
9,7202015,Kitchen_optima_faucet,6.066666666666666
9,7202015,Optima_faucet,5.95
9,7202015,Washing_machine,50.0
9,7202016,Dishwasher,15.0
9,7202016,Hydractiva_shower,12.0
9,7202016,Kitchen_optima_faucet,4.894736842105263
9,7202016,Optima_faucet,6.545454545454546
9,7202017,Dishwasher,15.0
9,7202017,Kitchen_optima_faucet,4.5
9,7202017,Optima_faucet,7.0
9,7202018,Dishwasher,15.0
9,7202018,Hydractiva_shower,36.333333333333336
9,7202018,Kitchen_optima_faucet,5.388888888888889
9,7202018,Optima_faucet,5.9375
9,7202018,Washing_machine,50.0
9,7202019,Dishwasher,15.0
9,7202019,Hydractiva_shower,23.0
9,7202019,Kitchen_optima_faucet,6.8125
9,7202019,Optima_faucet,5.823529411764706
9,7202019,Washing_machine,55.0
9,720202,Hydractiva_shower,49.333333333333336
9,720202,Kitchen_optima_faucet,4.75
9,720202,Optima_faucet,6.125
9,7202020,Dishwasher,15.0
9,7202020,Hydractiva_shower,30.0
9,7202020,Kitchen_optima_faucet,5.0
9,7202020,Optima_faucet,7.230769230769231
9,7202020,Washing_machine,55.0
9,7202021,Dishwasher,15.0
9,7202021,Hydractiva_shower,18.5
9,7202021,Kitchen_optima_faucet,6.470588235294118
9,7202021,Optima_faucet,6.769230769230769
9,7202021,Washing_machine,40.0
9,7202022,Hydractiva_shower,13.5
9,7202022,Kitchen_optima_faucet,5.0
9,7202022,Optima_faucet,6.666666666666667
9,7202022,Washing_machine,40.0
9,7202023,Hydractiva_shower,29.0
9,7202023,Kitchen_optima_faucet,6.277777777777778
9,7202023,Optima_faucet,5.0
9,7202024,Dishwasher,15.0
9,7202024,Hydractiva_shower,43.0
9,7202024,Kitchen_optima_faucet,5.266666666666667
9,7202024,Optima_faucet,7.0
9,7202025,Dishwasher,15.0
9,7202025,Hydractiva_shower,31.333333333333332
9,7202025,Kitchen_optima_faucet,4.904761904761905
9,7202025,Optima_faucet,5.375
9,7202026,Hydractiva_shower,40.5
9,7202026,Kitchen_optima_faucet,4.916666666666667
9,7202026,Optima_faucet,5.823529411764706
9,7202027,Dishwasher,15.0
9,7202027,Kitchen_optima_faucet,4.416666666666667
9,7202027,Optima_faucet,6.571428571428571
9,7202027,Washing_machine,45.0
9,7202028,Hydractiva_shower,47.0
9,7202028,Kitchen_optima_faucet,4.545454545454546
9,7202028,Optima_faucet,6.571428571428571
9,7202028,Washing_machine,45.0
9,7202029,Dishwasher,15.0
9,7202029,Hydractiva_shower,61.0
9,7202029,Kitchen_optima_faucet,4.153846153846154
9,7202029,Optima_faucet,5.125
9,720203,Dishwasher,15.0
9,720203,Hydractiva_shower,39.666666666666664
9,720203,Kitchen_optima_faucet,5.666666666666667
9,720203,Optima_faucet,4.352941176470588
9,7202030,Dishwasher,15.0
9,7202030,Hydractiva_shower,19.75
9,7202030,Kitchen_optima_faucet,5.9
9,7202030,Optima_faucet,7.214285714285714
9,7202030,Washing_machine,50.0
9,7202031,Dishwasher,15.0
9,7202031,Hydractiva_shower,5.0
9,7202031,Kitchen_optima_faucet,5.076923076923077
9,7202031,Optima_faucet,5.9411764705882355
9,720204,Hydractiva_shower,23.0
9,720204,Kitchen_optima_faucet,4.3125
9,720204,Optima_faucet,6.222222222222222
9,720204,Washing_machine,55.0
9,720205,Dishwasher,15.0
9,720205,Hydractiva_shower,37.666666666666664
9,720205,Kitchen_optima_faucet,4.3125
9,720205,Optima_faucet,5.769230769230769
9,720205,Washing_machine,46.666666666666664
9,720206,Dishwasher,15.0
9,720206,Hydractiva_shower,36.0
9,720206,Kitchen_optima_faucet,6.3125
9,720206,Optima_faucet,4.866666666666666
9,720206,Washing_machine,60.0
9,720207,Hydractiva_shower,41.0
9,720207,Kitchen_optima_faucet,3.9375
9,720207,Optima_faucet,5.923076923076923
9,720207,Washing_machine,60.0
9,720208,Dishwasher,15.0
9,720208,Kitchen_optima_faucet,7.6
9,720208,Optima_faucet,6.125
9,720209,Dishwasher,15.0
9,720209,Kitchen_optima_faucet,8.714285714285714
9,720209,Optima_faucet,5.8
9,820201,Hydractiva_shower,20.5
9,820201,Kitchen_optima_faucet,6.166666666666667
9,820201,Optima_faucet,5.277777777777778
9,820201,Washing_machine,40.0
9,8202010,Hydractiva_shower,30.0
9,8202010,Kitchen_optima_faucet,5.764705882352941
9,8202010,Optima_faucet,4.571428571428571
9,8202011,Hydractiva_shower,26.0
9,8202011,Kitchen_optima_faucet,5.4
9,8202011,Optima_faucet,8.0
9,8202011,Washing_machine,40.0
9,8202012,Dishwasher,15.0
9,8202012,Hydractiva_shower,34.0
9,8202012,Kitchen_optima_faucet,4.363636363636363
9,8202012,Optima_faucet,5.454545454545454
9,8202012,Washing_machine,50.0
9,8202013,Dishwasher,15.0
9,8202013,Hydractiva_shower,56.0
9,8202013,Kitchen_optima_faucet,7.0
9,8202013,Optima_faucet,6.076923076923077
9,8202013,Washing_machine,55.0
9,8202014,Dishwasher,15.0
9,8202014,Hydractiva_shower,30.333333333333332
9,8202014,Kitchen_optima_faucet,4.521739130434782
9,8202014,Optima_faucet,5.294117647058823
9,8202014,Washing_machine,40.0
9,8202015,Dishwasher,15.0
9,8202015,Hydractiva_shower,49.0
9,8202015,Kitchen_optima_faucet,4.222222222222222
9,8202015,Optima_faucet,6.352941176470588
9,8202015,Washing_machine,50.0
9,8202016,Dishwasher,15.0
9,8202016,Hydractiva_shower,33.0
9,8202016,Kitchen_optima_faucet,3.9
9,8202016,Optima_faucet,6.96
9,8202016,Washing_machine,50.0
9,8202017,Hydractiva_shower,26.0
9,8202017,Kitchen_optima_faucet,3.2
9,8202017,Optima_faucet,5.944444444444445
9,8202018,Dishwasher,15.0
9,8202018,Hydractiva_shower,47.0
9,8202018,Kitchen_optima_faucet,6.470588235294118
9,8202018,Optima_faucet,6.3125
9,8202018,Washing_machine,60.0
9,8202019,Dishwasher,15.0
9,8202019,Hydractiva_shower,31.0
9,8202019,Kitchen_optima_faucet,5.818181818181818
9,8202019,Optima_faucet,6.315789473684211
9,8202019,Washing_machine,55.0
9,820202,Dishwasher,15.0
9,820202,Hydractiva_shower,22.333333333333332
9,820202,Kitchen_optima_faucet,7.083333333333333
9,820202,Optima_faucet,5.555555555555555
9,820202,Washing_machine,60.0
9,8202020,Dishwasher,15.0
9,8202020,Hydractiva_shower,25.0
9,8202020,Kitchen_optima_faucet,4.2631578947368425
9,8202020,Optima_faucet,6.818181818181818
9,8202021,Dishwasher,15.0
9,8202021,Hydractiva_shower,33.0
9,8202021,Kitchen_optima_faucet,6.25
9,8202021,Optima_faucet,6.666666666666667
9,8202022,Dishwasher,15.0
9,8202022,Kitchen_optima_faucet,5.470588235294118
9,8202022,Optima_faucet,6.533333333333333
9,8202023,Dishwasher,15.0
9,8202023,Hydractiva_shower,39.0
9,8202023,Kitchen_optima_faucet,4.4
9,8202023,Optima_faucet,6.4
9,8202024,Dishwasher,15.0
9,8202024,Hydractiva_shower,20.0
9,8202024,Kitchen_optima_faucet,4.611111111111111
9,8202024,Optima_faucet,4.588235294117647
9,8202024,Washing_machine,50.0
9,8202025,Hydractiva_shower,8.5
9,8202025,Kitchen_optima_faucet,4.705882352941177
9,8202025,Optima_faucet,6.375
9,8202026,Dishwasher,15.0
9,8202026,Hydractiva_shower,18.0
9,8202026,Kitchen_optima_faucet,4.411764705882353
9,8202026,Optima_faucet,5.8
9,8202026,Washing_machine,55.0
9,8202027,Kitchen_optima_faucet,4.947368421052632
9,8202027,Optima_faucet,6.0588235294117645
9,8202027,Washing_machine,50.0
9,8202028,Dishwasher,15.0
9,8202028,Kitchen_optima_faucet,5.4
9,8202028,Optima_faucet,6.526315789473684
9,8202029,Dishwasher,15.0
9,8202029,Kitchen_optima_faucet,4.9375
9,8202029,Optima_faucet,5.4
9,8202029,Washing_machine,50.0
9,820203,Dishwasher,15.0
9,820203,Hydractiva_shower,32.666666666666664
9,820203,Kitchen_optima_faucet,5.913043478260869
9,820203,Optima_faucet,5.583333333333333
9,8202030,Dishwasher,15.0
9,8202030,Hydractiva_shower,46.0
9,8202030,Kitchen_optima_faucet,5.833333333333333
9,8202030,Optima_faucet,6.375
9,8202031,Dishwasher,15.0
9,8202031,Kitchen_optima_faucet,5.3076923076923075
9,8202031,Optima_faucet,7.4
9,820204,Dishwasher,15.0
9,820204,Hydractiva_shower,45.0
9,820204,Kitchen_optima_faucet,7.2
9,820204,Optima_faucet,7.25
9,820205,Dishwasher,15.0
9,820205,Hydractiva_shower,58.0
9,820205,Kitchen_optima_faucet,6.583333333333333
9,820205,Optima_faucet,5.7894736842105265
9,820205,Washing_machine,50.0
9,820206,Dishwasher,15.0
9,820206,Hydractiva_shower,33.0
9,820206,Kitchen_optima_faucet,6.0
9,820206,Optima_faucet,5.066666666666666
9,820206,Washing_machine,50.0
9,820207,Hydractiva_shower,6.0
9,820207,Kitchen_optima_faucet,4.333333333333333
9,820207,Optima_faucet,5.647058823529412
9,820208,Hydractiva_shower,33.5
9,820208,Kitchen_optima_faucet,6.0
9,820208,Optima_faucet,5.2
9,820208,Washing_machine,55.0
9,820209,Hydractiva_shower,47.0
9,820209,Kitchen_optima_faucet,5.333333333333333
9,820209,Optima_faucet,6.2
9,820209,Washing_machine,40.0
9,920201,Dishwasher,15.0
9,920201,Hydractiva_shower,54.0
9,920201,Kitchen_optima_faucet,5.777777777777778
9,920201,Optima_faucet,7.214285714285714
9,9202010,Hydractiva_shower,37.833333333333336
9,9202010,Kitchen_optima_faucet,4.416666666666667
9,9202010,Optima_faucet,6.608695652173913
9,9202011,Dishwasher,15.0
9,9202011,Hydractiva_shower,25.0
9,9202011,Kitchen_optima_faucet,6.375
9,9202011,Optima_faucet,6.25
9,9202012,Kitchen_optima_faucet,5.6875
9,9202012,Optima_faucet,5.571428571428571
9,9202012,Washing_machine,50.0
9,9202013,Dishwasher,15.0
9,9202013,Kitchen_optima_faucet,4.4
9,9202013,Optima_faucet,5.357142857142857
9,9202013,Washing_machine,60.0
9,9202014,Hydractiva_shower,26.0
9,9202014,Kitchen_optima_faucet,5.571428571428571
9,9202014,Optima_faucet,6.3076923076923075
9,9202014,Washing_machine,45.0
9,9202015,Dishwasher,15.0
9,9202015,Hydractiva_shower,33.0
9,9202015,Kitchen_optima_faucet,4.9411764705882355
9,9202015,Optima_faucet,6.083333333333333
9,9202015,Washing_machine,55.0
9,9202016,Dishwasher,15.0
9,9202016,Hydractiva_shower,23.0
9,9202016,Kitchen_optima_faucet,4.857142857142857
9,9202016,Optima_faucet,5.8
9,9202017,Dishwasher,15.0
9,9202017,Hydractiva_shower,26.0
9,9202017,Kitchen_optima_faucet,5.428571428571429
9,9202017,Optima_faucet,6.866666666666666
9,9202017,Washing_machine,50.0
9,9202018,Dishwasher,15.0
9,9202018,Hydractiva_shower,29.0
9,9202018,Kitchen_optima_faucet,3.761904761904762
9,9202018,Optima_faucet,5.277777777777778
9,9202019,Hydractiva_shower,27.333333333333332
9,9202019,Kitchen_optima_faucet,5.9
9,9202019,Optima_faucet,6.0
9,9202019,Washing_machine,40.0
9,920202,Dishwasher,15.0
9,920202,Hydractiva_shower,29.0
9,920202,Kitchen_optima_faucet,5.666666666666667
9,920202,Optima_faucet,7.533333333333333
9,9202020,Hydractiva_shower,27.5
9,9202020,Kitchen_optima_faucet,6.615384615384615
9,9202020,Optima_faucet,7.666666666666667
9,9202021,Dishwasher,15.0
9,9202021,Hydractiva_shower,50.0
9,9202021,Kitchen_optima_faucet,5.764705882352941
9,9202021,Optima_faucet,5.222222222222222
9,9202021,Washing_machine,60.0
9,9202022,Kitchen_optima_faucet,6.555555555555555
9,9202022,Optima_faucet,9.11111111111111
9,9202022,Washing_machine,50.0
9,9202023,Dishwasher,15.0
9,9202023,Hydractiva_shower,26.666666666666668
9,9202023,Kitchen_optima_faucet,5.3478260869565215
9,9202023,Optima_faucet,6.6923076923076925
9,9202023,Washing_machine,55.0
9,9202024,Dishwasher,15.0
9,9202024,Hydractiva_shower,36.75
9,9202024,Kitchen_optima_faucet,6.7368421052631575
9,9202024,Optima_faucet,7.333333333333333
9,9202024,Washing_machine,50.0
9,9202025,Kitchen_optima_faucet,6.166666666666667
9,9202025,Optima_faucet,4.285714285714286
9,9202025,Washing_machine,50.0
9,9202026,Dishwasher,15.0
9,9202026,Hydractiva_shower,33.0
9,9202026,Kitchen_optima_faucet,5.0
9,9202026,Optima_faucet,6.357142857142857
9,9202026,Washing_machine,45.0
9,9202027,Dishwasher,15.0
9,9202027,Kitchen_optima_faucet,4.666666666666667
9,9202027,Optima_faucet,6.571428571428571
9,9202027,Washing_machine,60.0
9,9202028,Dishwasher,15.0
9,9202028,Kitchen_optima_faucet,5.583333333333333
9,9202028,Optima_faucet,6.55
9,9202028,Washing_machine,55.0
9,9202029,Dishwasher,15.0
9,9202029,Hydractiva_shower,26.0
9,9202029,Kitchen_optima_faucet,4.285714285714286
9,9202029,Optima_faucet,6.8
9,920203,Hydractiva_shower,21.0
9,920203,Kitchen_optima_faucet,5.777777777777778
9,920203,Optima_faucet,5.0
9,920203,Washing_machine,50.0
9,9202030,Dishwasher,15.0
9,9202030,Hydractiva_shower,30.5
9,9202030,Kitchen_optima_faucet,5.466666666666667
9,9202030,Optima_faucet,6.266666666666667
9,9202030,Washing_machine,55.0
9,920204,Hydractiva_shower,30.333333333333332
9,920204,Kitchen_optima_faucet,4.0
9,920204,Optima_faucet,7.2
9,920205,Dishwasher,15.0
9,920205,Hydractiva_shower,36.666666666666664
9,920205,Kitchen_optima_faucet,5.142857142857143
9,920205,Optima_faucet,5.166666666666667
9,920205,Washing_machine,60.0
9,920206,Hydractiva_shower,36.0
9,920206,Kitchen_optima_faucet,5.470588235294118
9,920206,Optima_faucet,5.823529411764706
9,920206,Washing_machine,50.0
9,920207,Dishwasher,15.0
9,920207,Hydractiva_shower,28.0
9,920207,Kitchen_optima_faucet,5.066666666666666
9,920207,Optima_faucet,7.117647058823529
9,920207,Washing_machine,50.0
9,920208,Hydractiva_shower,30.8
9,920208,Kitchen_optima_faucet,6.2105263157894735
9,920208,Optima_faucet,6.3125
9,920209,Dishwasher,15.0
9,920209,Hydractiva_shower,26.0
9,920209,Kitchen_optima_faucet,4.538461538461538
9,920209,Optima_faucet,5.5
9,920209,Washing_machine,40.0
10,1020201,Hydractiva_shower,33.5
10,1020201,Kitchen_optima_faucet,4.9411764705882355
10,1020201,Optima_faucet,6.333333333333333
10,10202010,Dishwasher,15.0
10,10202010,Hydractiva_shower,34.5
10,10202010,Kitchen_optima_faucet,5.966666666666667
10,10202010,Optima_faucet,5.454545454545454
10,10202011,Dishwasher,15.0
10,10202011,Hydractiva_shower,30.0
10,10202011,Kitchen_optima_faucet,5.333333333333333
10,10202011,Optima_faucet,5.111111111111111
10,10202011,Washing_machine,60.0
10,10202012,Dishwasher,15.0
10,10202012,Hydractiva_shower,54.0
10,10202012,Kitchen_optima_faucet,4.947368421052632
10,10202012,Optima_faucet,5.0
10,10202012,Washing_machine,50.0
10,10202013,Dishwasher,15.0
10,10202013,Hydractiva_shower,33.333333333333336
10,10202013,Kitchen_optima_faucet,4.9375
10,10202013,Optima_faucet,7.166666666666667
10,10202014,Dishwasher,15.0
10,10202014,Hydractiva_shower,40.0
10,10202014,Kitchen_optima_faucet,4.275862068965517
10,10202014,Optima_faucet,6.15
10,10202014,Washing_machine,50.0
10,10202015,Dishwasher,15.0
10,10202015,Hydractiva_shower,33.333333333333336
10,10202015,Kitchen_optima_faucet,5.3076923076923075
10,10202015,Optima_faucet,6.045454545454546
10,10202015,Washing_machine,50.0
10,10202016,Dishwasher,15.0
10,10202016,Hydractiva_shower,34.666666666666664
10,10202016,Kitchen_optima_faucet,5.76
10,10202016,Optima_faucet,5.8076923076923075
10,10202016,Washing_machine,45.0
10,10202017,Dishwasher,15.0
10,10202017,Hydractiva_shower,41.333333333333336
10,10202017,Kitchen_optima_faucet,4.388888888888889
10,10202017,Optima_faucet,5.62962962962963
10,10202018,Dishwasher,15.0
10,10202018,Hydractiva_shower,11.0
10,10202018,Kitchen_optima_faucet,5.105263157894737
10,10202018,Optima_faucet,5.96
10,10202018,Washing_machine,55.0
10,10202019,Hydractiva_shower,38.0
10,10202019,Kitchen_optima_faucet,5.913043478260869
10,10202019,Optima_faucet,5.344827586206897
10,10202019,Washing_machine,60.0
10,1020202,Dishwasher,15.0
10,1020202,Hydractiva_shower,28.5
10,1020202,Kitchen_optima_faucet,4.125
10,1020202,Optima_faucet,6.5
10,1020202,Washing_machine,60.0
10,10202020,Dishwasher,15.0
10,10202020,Hydractiva_shower,45.5
10,10202020,Kitchen_optima_faucet,5.391304347826087
10,10202020,Optima_faucet,6.85
10,10202021,Dishwasher,15.0
10,10202021,Hydractiva_shower,41.25
10,10202021,Kitchen_optima_faucet,5.705882352941177
10,10202021,Optima_faucet,6.411764705882353
10,10202021,Washing_machine,50.0
10,10202022,Hydractiva_shower,25.0
10,10202022,Kitchen_optima_faucet,5.105263157894737
10,10202022,Optima_faucet,6.6875
10,10202023,Hydractiva_shower,28.333333333333332
10,10202023,Kitchen_optima_faucet,4.730769230769231
10,10202023,Optima_faucet,6.05
10,10202023,Washing_machine,46.666666666666664
10,10202024,Hydractiva_shower,20.666666666666668
10,10202024,Kitchen_optima_faucet,5.827586206896552
10,10202024,Optima_faucet,5.833333333333333
10,10202024,Washing_machine,45.0
10,10202025,Dishwasher,15.0
10,10202025,Hydractiva_shower,40.0
10,10202025,Kitchen_optima_faucet,5.32
10,10202025,Optima_faucet,6.48
10,10202025,Washing_machine,55.0
10,10202026,Dishwasher,15.0
10,10202026,Hydractiva_shower,37.166666666666664
10,10202026,Kitchen_optima_faucet,4.793103448275862
10,10202026,Optima_faucet,7.333333333333333
10,10202026,Washing_machine,50.0
10,10202027,Hydractiva_shower,16.5
10,10202027,Kitchen_optima_faucet,4.88
10,10202027,Optima_faucet,7.181818181818182
10,10202027,Washing_machine,45.0
10,10202028,Dishwasher,15.0
10,10202028,Hydractiva_shower,17.333333333333332
10,10202028,Kitchen_optima_faucet,5.483870967741935
10,10202028,Optima_faucet,7.5
10,10202028,Washing_machine,60.0
10,10202029,Dishwasher,15.0
10,10202029,Hydractiva_shower,36.0
10,10202029,Kitchen_optima_faucet,5.0
10,10202029,Optima_faucet,5.1875
10,10202029,Washing_machine,55.0
10,1020203,Dishwasher,15.0
10,1020203,Hydractiva_shower,46.5
10,1020203,Kitchen_optima_faucet,6.36
10,1020203,Optima_faucet,6.933333333333334
10,1020203,Washing_machine,55.0
10,10202030,Dishwasher,15.0
10,10202030,Kitchen_optima_faucet,4.208333333333333
10,10202030,Optima_faucet,6.545454545454546
10,10202030,Washing_machine,60.0
10,10202031,Dishwasher,15.0
10,10202031,Kitchen_optima_faucet,5.7
10,10202031,Optima_faucet,7.052631578947368
10,10202031,Washing_machine,60.0
10,1020204,Dishwasher,15.0
10,1020204,Hydractiva_shower,16.5
10,1020204,Kitchen_optima_faucet,4.928571428571429
10,1020204,Optima_faucet,6.0
10,1020205,Dishwasher,15.0
10,1020205,Hydractiva_shower,12.0
10,1020205,Kitchen_optima_faucet,5.318181818181818
10,1020205,Optima_faucet,5.739130434782608
10,1020205,Washing_machine,50.0
10,1020206,Dishwasher,15.0
10,1020206,Hydractiva_shower,24.25
10,1020206,Kitchen_optima_faucet,3.5384615384615383
10,1020206,Optima_faucet,6.0
10,1020206,Washing_machine,50.0
10,1020207,Dishwasher,15.0
10,1020207,Hydractiva_shower,26.0
10,1020207,Kitchen_optima_faucet,4.285714285714286
10,1020207,Optima_faucet,6.607142857142857
10,1020207,Washing_machine,50.0
10,1020208,Dishwasher,15.0
10,1020208,Hydractiva_shower,34.0
10,1020208,Kitchen_optima_faucet,5.625
10,1020208,Optima_faucet,7.071428571428571
10,1020208,Washing_machine,60.0
10,1020209,Dishwasher,15.0
10,1020209,Hydractiva_shower,27.5
10,1020209,Kitchen_optima_faucet,5.75
10,1020209,Optima_faucet,5.875
10,1020209,Washing_machine,60.0
10,1120201,Dishwasher,15.0
10,1120201,Hydractiva_shower,35.0
10,1120201,Kitchen_optima_faucet,5.56
10,1120201,Optima_faucet,6.4
10,1120201,Washing_machine,55.0
10,11202010,Dishwasher,15.0
10,11202010,Hydractiva_shower,23.5
10,11202010,Kitchen_optima_faucet,4.36
10,11202010,Optima_faucet,7.44
10,11202010,Washing_machine,45.0
10,11202011,Dishwasher,15.0
10,11202011,Hydractiva_shower,43.666666666666664
10,11202011,Kitchen_optima_faucet,5.130434782608695
10,11202011,Optima_faucet,6.64
10,11202012,Dishwasher,15.0
10,11202012,Hydractiva_shower,41.0
10,11202012,Kitchen_optima_faucet,5.545454545454546
10,11202012,Optima_faucet,7.086956521739131
10,11202012,Washing_machine,50.0
10,11202013,Dishwasher,15.0
10,11202013,Hydractiva_shower,32.0
10,11202013,Kitchen_optima_faucet,5.566666666666666
10,11202013,Optima_faucet,6.454545454545454
10,11202013,Washing_machine,52.5
10,11202014,Dishwasher,15.0
10,11202014,Hydractiva_shower,37.5
10,11202014,Kitchen_optima_faucet,4.709677419354839
10,11202014,Optima_faucet,6.076923076923077
10,11202014,Washing_machine,55.0
10,11202015,Hydractiva_shower,40.0
10,11202015,Kitchen_optima_faucet,6.2
10,11202015,Optima_faucet,6.96
10,11202015,Washing_machine,55.0
10,11202016,Dishwasher,15.0
10,11202016,Hydractiva_shower,24.0
10,11202016,Kitchen_optima_faucet,5.785714285714286
10,11202016,Optima_faucet,6.178571428571429
10,11202016,Washing_machine,60.0
10,11202017,Dishwasher,15.0
10,11202017,Hydractiva_shower,36.0
10,11202017,Kitchen_optima_faucet,5.666666666666667
10,11202017,Optima_faucet,5.583333333333333
10,11202017,Washing_machine,55.0
10,11202018,Dishwasher,15.0
10,11202018,Hydractiva_shower,42.5
10,11202018,Kitchen_optima_faucet,5.625
10,11202018,Optima_faucet,5.708333333333333
10,11202018,Washing_machine,45.0
10,11202019,Hydractiva_shower,23.0
10,11202019,Kitchen_optima_faucet,4.346153846153846
10,11202019,Optima_faucet,5.962962962962963
10,11202019,Washing_machine,55.0
10,1120202,Dishwasher,15.0
10,1120202,Hydractiva_shower,24.0
10,1120202,Kitchen_optima_faucet,5.826086956521739
10,1120202,Optima_faucet,6.2
10,1120202,Washing_machine,56.666666666666664
10,11202020,Dishwasher,15.0
10,11202020,Hydractiva_shower,29.0
10,11202020,Kitchen_optima_faucet,5.2631578947368425
10,11202020,Optima_faucet,5.354838709677419
10,11202020,Washing_machine,45.0
10,11202021,Dishwasher,15.0
10,11202021,Hydractiva_shower,35.0
10,11202021,Kitchen_optima_faucet,6.15
10,11202021,Optima_faucet,6.5
10,11202021,Washing_machine,40.0
10,11202022,Hydractiva_shower,19.0
10,11202022,Kitchen_optima_faucet,4.25
10,11202022,Optima_faucet,5.766666666666667
10,11202022,Washing_machine,47.5
10,11202023,Dishwasher,15.0
10,11202023,Hydractiva_shower,43.333333333333336
10,11202023,Kitchen_optima_faucet,5.1875
10,11202023,Optima_faucet,5.193548387096774
10,11202023,Washing_machine,60.0
10,11202024,Dishwasher,15.0
10,11202024,Hydractiva_shower,40.0
10,11202024,Kitchen_optima_faucet,4.5
10,11202024,Optima_faucet,5.461538461538462
10,11202024,Washing_machine,60.0
10,11202025,Dishwasher,15.0
10,11202025,Hydractiva_shower,42.0
10,11202025,Kitchen_optima_faucet,4.6
10,11202025,Optima_faucet,6.333333333333333
10,11202025,Washing_machine,40.0
10,11202026,Dishwasher,15.0
10,11202026,Hydractiva_shower,31.0
10,11202026,Kitchen_optima_faucet,4.517241379310345
10,11202026,Optima_faucet,5.875
10,11202026,Washing_machine,50.0
10,11202027,Dishwasher,15.0
10,11202027,Hydractiva_shower,44.0
10,11202027,Kitchen_optima_faucet,5.739130434782608
10,11202027,Optima_faucet,6.15
10,11202027,Washing_machine,40.0
10,11202028,Dishwasher,15.0
10,11202028,Hydractiva_shower,17.0
10,11202028,Kitchen_optima_faucet,6.0
10,11202028,Optima_faucet,5.851851851851852
10,11202029,Dishwasher,15.0
10,11202029,Hydractiva_shower,36.0
10,11202029,Kitchen_optima_faucet,5.894736842105263
10,11202029,Optima_faucet,6.055555555555555
10,1120203,Dishwasher,15.0
10,1120203,Hydractiva_shower,30.0
10,1120203,Kitchen_optima_faucet,5.08
10,1120203,Optima_faucet,6.392857142857143
10,1120203,Washing_machine,40.0
10,11202030,Dishwasher,15.0
10,11202030,Hydractiva_shower,32.666666666666664
10,11202030,Kitchen_optima_faucet,6.3
10,11202030,Optima_faucet,6.333333333333333
10,1120204,Dishwasher,15.0
10,1120204,Hydractiva_shower,34.0
10,1120204,Kitchen_optima_faucet,4.565217391304348
10,1120204,Optima_faucet,6.25
10,1120204,Washing_machine,60.0
10,1120205,Dishwasher,15.0
10,1120205,Hydractiva_shower,32.5
10,1120205,Kitchen_optima_faucet,4.625
10,1120205,Optima_faucet,6.5
10,1120205,Washing_machine,50.0
10,1120206,Dishwasher,15.0
10,1120206,Hydractiva_shower,20.5
10,1120206,Kitchen_optima_faucet,5.357142857142857
10,1120206,Optima_faucet,4.958333333333333
10,1120207,Hydractiva_shower,12.0
10,1120207,Kitchen_optima_faucet,4.461538461538462
10,1120207,Optima_faucet,5.96
10,1120207,Washing_machine,50.0
